latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-18.7805,32.7244,308.1,4,1.9,2011-01-03,0847,Terra,MODIS,37,6.2,292.1,42.9,D,0
-18.7851,32.7184,308.9,4,1.9,2011-01-03,0847,Terra,MODIS,32,6.2,292.3,43.4,D,0
-21.9754,30.1699,314.4,2.8,1.6,2011-01-03,0848,Terra,MODIS,0,6.2,293.3,41.1,D,0
-20.0016,32.9895,318.4,1,1,2011-01-03,1134,Aqua,MODIS,17,6.2,303.8,8.9,D,0
-18.7898,32.7197,358.5,1,1,2011-01-03,1135,Aqua,MODIS,99,6.2,300.8,75.8,D,0
-18.7912,32.7103,354.7,1,1,2011-01-03,1135,Aqua,MODIS,97,6.2,303.5,65.9,D,0
-18.7808,32.7183,373.9,1,1,2011-01-03,1135,Aqua,MODIS,100,6.2,307,123.9,D,0
-18.7822,32.7088,364.5,1,1,2011-01-03,1135,Aqua,MODIS,100,6.2,302.1,92.5,D,0
-19.8855,32.9291,330.4,1.3,1.1,2011-01-05,1122,Aqua,MODIS,81,6.2,293.1,36.1,D,0
-21.0444,31.6496,312.7,1.1,1,2011-02-01,0817,Terra,MODIS,41,6.2,293.9,8.5,D,0
-20.1743,32.6256,310.6,1.4,1.2,2011-02-08,0823,Terra,MODIS,49,6.2,294.9,11,D,0
-20.1704,32.6265,310.6,2.2,1.4,2011-02-08,1110,Aqua,MODIS,52,6.2,295,20.1,D,0
-19.897,32.9391,319,1.1,1,2011-02-13,1128,Aqua,MODIS,70,6.2,296.2,14.7,D,0
-17.3592,30.2531,316.7,1.2,1.1,2011-02-15,0829,Terra,MODIS,27,6.2,299,12.6,D,0
-19.8562,32.9525,312.2,2.1,1.4,2011-02-24,1110,Aqua,MODIS,55,6.2,291.3,23.9,D,0
-20.0013,32.6993,342.2,2.2,1.4,2011-02-24,1110,Aqua,MODIS,91,6.2,289.8,137.5,D,0
-17.8746,31.0247,311,1.3,1.1,2011-03-03,0829,Terra,MODIS,43,6.2,294.1,6.6,D,0
-18.4029,26.4124,307,4.6,2,2011-03-03,1117,Aqua,MODIS,17,6.2,289.3,34,D,0
-18.3579,26.4312,323.6,1,1,2011-03-10,0835,Terra,MODIS,70,6.2,307.1,12.1,D,0
-20.1846,32.3446,322.1,1.4,1.2,2011-03-10,1122,Aqua,MODIS,68,6.2,304.1,12.6,D,0
-21.9004,30.052,315.7,1.1,1,2011-03-12,0824,Terra,MODIS,34,6.2,299.1,11.3,D,0
-20.488,28.0295,319.1,2.2,1.4,2011-03-17,1129,Aqua,MODIS,53,6.2,298.1,34.7,D,0
-19.8572,32.943,315,1.1,1,2011-03-17,1129,Aqua,MODIS,48,6.2,295.1,11.6,D,0
-20.4858,28.0505,322.6,2.2,1.4,2011-03-17,1129,Aqua,MODIS,71,6.2,299.9,44.2,D,0
-19.8559,32.9529,321.5,1.1,1,2011-03-17,1129,Aqua,MODIS,70,6.2,296.5,17.8,D,0
-21.3598,32.0215,324.4,2.6,1.5,2011-03-18,1211,Aqua,MODIS,40,6.2,302.6,42.6,D,0
-18.1373,30.9157,312.5,1.3,1.1,2011-03-19,0829,Terra,MODIS,49,6.2,297,8.9,D,0
-18.4307,26.4944,314.9,1,1,2011-03-19,0829,Terra,MODIS,50,6.2,298.3,6.3,D,0
-20.9801,31.7203,315.2,1.6,1.3,2011-03-19,0830,Terra,MODIS,46,6.2,298,14.3,D,0
-20.2328,29.0706,328.3,1.1,1,2011-03-20,1159,Aqua,MODIS,68,6.2,302.8,19.1,D,0
-19.0152,31.0055,310.8,1,1,2011-03-21,0817,Terra,MODIS,19,6.2,292.3,5.3,D,0
-21.2374,31.9255,337.8,1.1,1,2011-03-22,1147,Aqua,MODIS,85,6.2,310.4,17.8,D,0
-21.2359,31.9357,337.4,1.1,1,2011-03-22,1147,Aqua,MODIS,84,6.2,310.3,17.5,D,0
-21.2289,31.9336,327.4,1,1,2011-03-23,0805,Terra,MODIS,73,6.2,307.1,9,D,0
-21.2275,31.9239,327,1,1,2011-03-23,0805,Terra,MODIS,73,6.2,306.1,8.4,D,0
-21.735,31.7589,304.7,1.6,1.3,2011-03-23,2015,Terra,MODIS,61,6.2,289.2,9.9,N,0
-21.7482,31.7447,327.6,1.6,1.3,2011-03-23,2015,Terra,MODIS,100,6.2,289.8,50.6,N,0
-21.7464,31.7604,313.5,1.6,1.3,2011-03-23,2015,Terra,MODIS,87,6.2,288.8,22,N,0
-21.7368,31.7433,326.7,1.6,1.3,2011-03-23,2015,Terra,MODIS,100,6.2,290.3,48.8,N,0
-21.7561,31.7552,316.6,3.7,1.8,2011-03-24,0848,Terra,MODIS,41,6.2,295.9,45.5,D,0
-21.7316,31.7227,323.6,1.1,1,2011-03-24,1134,Aqua,MODIS,51,6.2,305,9.4,D,0
-21.7665,31.724,326.8,1.1,1,2011-03-24,1134,Aqua,MODIS,39,6.2,305.7,12.5,D,0
-20.7821,31.8198,324.6,1.1,1,2011-03-24,1134,Aqua,MODIS,42,6.2,303.1,8.4,D,0
-21.7371,31.7301,352.1,1.1,1,2011-03-24,1134,Aqua,MODIS,95,6.2,308.5,57.2,D,0
-21.7385,31.7197,358.5,1.1,1,2011-03-24,1134,Aqua,MODIS,99,6.2,306.5,76.6,D,0
-21.7288,31.7435,326.9,1.1,1,2011-03-24,1134,Aqua,MODIS,65,6.2,308.8,12.6,D,0
-21.7302,31.7331,326.5,1.1,1,2011-03-24,1134,Aqua,MODIS,66,6.2,306.1,12.8,D,0
-21.7435,31.6714,319.5,1.8,1.3,2011-03-24,2058,Terra,MODIS,99,6.2,295.4,34.5,N,0
-21.7466,31.6543,323.4,1.8,1.3,2011-03-24,2058,Terra,MODIS,100,6.2,295.4,43.5,N,0
-21.7551,31.6743,311.9,4.8,2,2011-03-24,2229,Aqua,MODIS,84,6.2,291.1,94.8,N,0
-21.7594,31.6808,310.1,4.8,2,2011-03-24,2229,Aqua,MODIS,79,6.2,291.1,80.2,N,0
-21.7417,31.6855,303.5,4.8,2,2011-03-24,2229,Aqua,MODIS,56,6.2,290.5,42.5,N,0
-21.7575,31.6511,321.7,1.4,1.2,2011-03-25,0753,Terra,MODIS,34,6.2,303,13.8,D,0
-21.7551,31.6376,324.2,1.4,1.2,2011-03-25,0753,Terra,MODIS,71,6.2,301.5,19.5,D,0
-21.7693,31.6246,307.4,2.8,1.6,2011-03-25,2003,Terra,MODIS,66,6.2,293.6,28.1,N,0
-21.7573,31.5957,310.8,2.8,1.6,2011-03-25,2003,Terra,MODIS,73,6.2,293.9,36.6,N,0
-21.7103,31.5786,305.9,2.8,1.6,2011-03-25,2003,Terra,MODIS,20,6.2,294,23.2,N,0
-21.7701,31.5918,305.5,2.8,1.6,2011-03-25,2003,Terra,MODIS,56,6.2,293.7,23.1,N,0
-21.7674,31.6191,314.1,2.8,1.6,2011-03-25,2003,Terra,MODIS,87,6.2,293.9,50.3,N,0
-21.712,31.5857,307.7,2.8,1.6,2011-03-25,2003,Terra,MODIS,67,6.2,294.3,29.6,N,0
-21.7694,31.6314,323.9,1,1,2011-03-25,2312,Aqua,MODIS,100,6.2,295.8,20.7,N,0
-21.7679,31.6216,312.9,1,1,2011-03-25,2312,Aqua,MODIS,85,6.2,295.4,10.2,N,0
-21.7754,31.6102,311.2,1,1,2011-03-25,2312,Aqua,MODIS,81,6.2,295.4,9,N,0
-21.7709,31.6412,314.3,1,1,2011-03-25,2312,Aqua,MODIS,88,6.2,295.3,11.6,N,0
-21.7798,31.6155,315.9,2.1,1.4,2011-03-26,0836,Terra,MODIS,39,6.2,295.6,18.3,D,0
-21.7717,31.7866,316.8,2.2,1.4,2011-03-26,0836,Terra,MODIS,25,6.2,297.4,17.7,D,0
-21.7461,31.5721,392.6,1.6,1.3,2011-03-26,1122,Aqua,MODIS,100,6.2,305.3,417.7,D,0
-21.7513,31.5863,324.5,3.7,1.8,2011-03-26,2355,Aqua,MODIS,100,6.2,289.5,140.8,N,0
-21.74,31.5469,310.7,3.6,1.8,2011-03-26,2355,Aqua,MODIS,81,6.2,290.3,58.5,N,0
-21.743,31.5821,319.7,3.7,1.8,2011-03-26,2355,Aqua,MODIS,99,6.2,290,108.6,N,0
-21.7593,31.5807,309.3,3.7,1.8,2011-03-26,2355,Aqua,MODIS,77,6.2,288.4,55.9,N,0
-21.7481,31.5512,318.6,3.6,1.8,2011-03-26,2355,Aqua,MODIS,97,6.2,290.1,100.5,N,0
-17.8334,31.0422,315.5,1.1,1.1,2011-03-28,0823,Terra,MODIS,54,6.2,302.8,7.5,D,0
-18.9138,29.8318,315.3,1,1,2011-03-28,0823,Terra,MODIS,55,6.2,302.8,6.3,D,0
-21.8035,31.5786,331.9,1.3,1.1,2011-03-28,0824,Terra,MODIS,84,6.2,299,34,D,0
-21.8107,31.5711,320,1.3,1.1,2011-03-28,0824,Terra,MODIS,33,6.2,296.7,16.5,D,0
-21.7406,31.5744,314.6,1.3,1.1,2011-03-28,0824,Terra,MODIS,41,6.2,298.5,9.3,D,0
-21.8005,31.5725,322,1.3,1.1,2011-03-28,0824,Terra,MODIS,59,6.2,297.7,18.6,D,0
-19.5484,30.3648,324.7,1.1,1,2011-03-29,1153,Aqua,MODIS,71,6.2,306.4,13.6,D,0
-19.3487,30.053,313.8,3.4,1.7,2011-03-31,0854,Terra,MODIS,61,6.2,297.4,45.9,D,0
-19.3538,30.0596,312.2,3.4,1.7,2011-03-31,0854,Terra,MODIS,61,6.2,296.3,39,D,0
-20.5398,28.3998,317.1,1.3,1.1,2011-03-31,1141,Aqua,MODIS,60,6.2,302.6,9.4,D,0
-17.38,30.9993,323.4,1,1,2011-03-31,1141,Aqua,MODIS,62,6.2,302.2,15.7,D,0
-21.1731,32.1166,303.5,2.5,1.5,2011-03-31,2104,Terra,MODIS,55,6.2,293.3,17.5,N,0
-21.1819,32.1172,323,1.1,1.1,2011-04-01,0759,Terra,MODIS,69,6.2,305,10.5,D,0
-21.1849,32.0683,315.4,2,1.4,2011-04-01,2009,Terra,MODIS,91,6.2,292.8,30.4,N,0
-21.1895,32.0562,304.3,2,1.4,2011-04-01,2009,Terra,MODIS,59,6.2,293.2,9.2,N,0
-21.1875,32.0752,317.3,2,1.4,2011-04-01,2009,Terra,MODIS,95,6.2,293.4,35,N,0
-21.1828,32.0873,310.4,2,1.4,2011-04-01,2009,Terra,MODIS,80,6.2,293.1,19.5,N,0
-21.1927,32.1123,318.5,3,1.6,2011-04-02,0842,Terra,MODIS,61,6.2,299.9,30.6,D,0
-21.1817,32.127,356.3,1.2,1.1,2011-04-02,1128,Aqua,MODIS,98,6.2,313,80.2,D,0
-21.1916,32.1283,334.2,1.2,1.1,2011-04-02,1128,Aqua,MODIS,66,6.2,310.6,26.1,D,0
-21.1803,32.1385,331.8,1.2,1.1,2011-04-02,1128,Aqua,MODIS,19,6.2,309.3,20.5,D,0
-21.4325,31.1073,317.3,2.3,1.5,2011-04-04,1116,Aqua,MODIS,53,6.2,297.1,23.9,D,0
-17.4241,31.5067,311.9,1.1,1.1,2011-04-08,0804,Terra,MODIS,64,6.2,289.3,9,D,0
-18.9314,28.1201,322.4,1.2,1.1,2011-04-12,1205,Aqua,MODIS,61,6.2,308.5,10.6,D,0
-18.8723,29.959,312.9,1,1,2011-04-13,0823,Terra,MODIS,58,6.2,297.1,6.8,D,0
-16.8466,30.46,313.3,1,1,2011-04-13,0823,Terra,MODIS,50,6.2,296.9,7.5,D,0
-16.8557,30.4586,323.3,1,1,2011-04-13,0823,Terra,MODIS,79,6.2,297.4,17.8,D,0
-18.3668,29.9231,314.6,1.1,1,2011-04-14,1153,Aqua,MODIS,21,6.2,299.9,5.3,D,0
-18.7078,30.7054,318,1.1,1.1,2011-04-14,1153,Aqua,MODIS,63,6.2,301.9,10.4,D,0
-19.3202,27.7362,328.9,1,1,2011-04-14,1153,Aqua,MODIS,78,6.2,306.9,17.6,D,0
-18.1255,31.3423,317.3,1.3,1.1,2011-04-14,1153,Aqua,MODIS,65,6.2,303.4,10.8,D,0
-17.9766,31.184,313.6,1.2,1.1,2011-04-14,1153,Aqua,MODIS,54,6.2,301.1,6.8,D,0
-20.4268,28.4896,325.9,1,1,2011-04-14,1153,Aqua,MODIS,74,6.2,298.8,18.3,D,0
-16.6511,31.381,314.8,1,1,2011-04-15,0810,Terra,MODIS,60,6.2,298.5,7.2,D,0
-16.6601,31.3795,319.7,1,1,2011-04-15,0810,Terra,MODIS,73,6.2,299.9,11.8,D,0
-20.1662,32.7006,311,1,1,2011-04-15,0811,Terra,MODIS,59,6.2,293.4,8.3,D,0
-17.7661,31.3211,309.7,1,1,2011-04-15,0811,Terra,MODIS,47,6.2,296.9,5.3,D,0
-21.1162,31.622,320.8,1,1,2011-04-16,1140,Aqua,MODIS,57,6.2,301.6,9.7,D,0
-17.7471,31.2609,312.7,1,1,2011-04-16,1141,Aqua,MODIS,42,6.2,298.3,5.8,D,0
-20.1228,28.5817,318.8,2.5,1.5,2011-04-17,1223,Aqua,MODIS,69,6.2,294,42.3,D,0
-20.1178,28.5758,317.6,2.5,1.5,2011-04-17,1223,Aqua,MODIS,29,6.2,293.4,35.3,D,0
-17.6783,30.7653,314.1,1.3,1.1,2011-04-18,1129,Aqua,MODIS,58,6.2,297.5,10.2,D,0
-16.8683,30.436,315.6,1.2,1.1,2011-04-20,0829,Terra,MODIS,69,6.2,300,11.3,D,0
-16.8733,30.4283,313.3,2.3,1.5,2011-04-20,1117,Aqua,MODIS,63,6.2,295.9,20.2,D,0
-18.3691,32.0623,315,1.1,1,2011-04-22,0817,Terra,MODIS,63,6.2,299.3,8.6,D,0
-16.5225,29.5663,312.8,1,1,2011-04-22,0817,Terra,MODIS,43,6.2,300.7,5.8,D,0
-17.4254,31.4994,315.7,1,1,2011-04-22,0817,Terra,MODIS,66,6.2,296.2,9.5,D,0
-18.9246,29.9349,312.2,2,1.4,2011-04-27,1122,Aqua,MODIS,39,6.2,293.7,13.6,D,0
-18.3691,29.9275,322,1.6,1.2,2011-04-28,1205,Aqua,MODIS,68,6.2,301.4,26.8,D,0
-18.3774,26.1741,321.7,1.1,1,2011-04-30,1153,Aqua,MODIS,74,6.2,301.9,10.1,D,0
-18.5197,31.5457,314.1,1,1,2011-05-01,0811,Terra,MODIS,68,6.2,297.9,8,D,0
-18.6783,25.9255,326.7,1.1,1.1,2011-05-05,1211,Aqua,MODIS,51,6.2,307.7,17.1,D,0
-18.6688,25.9239,322.5,1.1,1.1,2011-05-05,1211,Aqua,MODIS,24,6.2,306.7,11.4,D,0
-18.6615,26.0323,368.4,1.1,1.1,2011-05-05,1211,Aqua,MODIS,100,6.2,308.9,123.2,D,0
-18.6815,31.3023,310.2,2.5,1.5,2011-05-05,1211,Aqua,MODIS,59,6.2,299.8,18.4,D,0
-18.6894,25.9165,325.9,1.1,1.1,2011-05-05,1211,Aqua,MODIS,54,6.2,303.7,16.7,D,0
-18.6519,26.0307,337.4,1.1,1.1,2011-05-05,1211,Aqua,MODIS,87,6.2,306.7,34.5,D,0
-18.6079,25.9066,354.6,1.1,1.1,2011-05-05,1211,Aqua,MODIS,97,6.2,306.8,77.8,D,0
-18.6888,31.296,313.4,2.5,1.5,2011-05-05,1211,Aqua,MODIS,66,6.2,299.9,25.9,D,0
-18.6615,25.9378,319.7,1.1,1.1,2011-05-05,1211,Aqua,MODIS,67,6.2,307.1,10.3,D,0
-18.6598,26.043,369.9,1.1,1.1,2011-05-05,1211,Aqua,MODIS,100,6.2,308.5,129.5,D,0
-18.6389,26.0217,317.7,1.1,1.1,2011-05-05,1211,Aqua,MODIS,63,6.2,305.7,7.8,D,0
-18.6372,26.0324,321.7,1.1,1.1,2011-05-05,1211,Aqua,MODIS,71,6.2,306,12.6,D,0
-18.6468,26.0341,336.4,1.1,1.1,2011-05-05,1211,Aqua,MODIS,87,6.2,308.6,33.7,D,0
-18.6451,26.0448,330.4,1.1,1.1,2011-05-05,1211,Aqua,MODIS,82,6.2,306.8,23.9,D,0
-18.6503,26.0414,356.2,1.1,1.1,2011-05-05,1211,Aqua,MODIS,98,6.2,309.5,80.4,D,0
-18.6046,25.9278,334.8,1.1,1.1,2011-05-05,1211,Aqua,MODIS,85,6.2,305.5,32.9,D,0
-18.6062,25.9172,359.5,1.1,1.1,2011-05-05,1211,Aqua,MODIS,99,6.2,310,92.2,D,0
-18.6799,25.9149,334.2,1.1,1.1,2011-05-05,1211,Aqua,MODIS,85,6.2,306.6,29.2,D,0
-17.9357,31.1315,306.1,1.4,1.2,2011-05-06,0829,Terra,MODIS,23,6.2,295.6,4.8,D,0
-16.3191,30.8273,313.2,1.3,1.1,2011-05-06,0829,Terra,MODIS,61,6.2,301.3,6.3,D,0
-17.8826,30.72,311.6,1.3,1.1,2011-05-06,0829,Terra,MODIS,54,6.2,299.7,8,D,0
-16.0263,31.0951,317.9,1.9,1.4,2011-05-06,1117,Aqua,MODIS,67,6.2,299,19.2,D,0
-20.949,31.3233,319.7,1.4,1.2,2011-05-07,1158,Aqua,MODIS,61,6.2,306.2,12,D,0
-19.6303,31.1232,313.4,1.4,1.2,2011-05-07,1159,Aqua,MODIS,49,6.2,301.6,7.9,D,0
-19.1883,30.316,326.5,1.3,1.1,2011-05-07,1159,Aqua,MODIS,79,6.2,304.4,24.8,D,0
-16.5924,29.1308,334,1.2,1.1,2011-05-07,1200,Aqua,MODIS,85,6.2,303.5,34.9,D,0
-16.4443,29.8119,324.3,1.3,1.1,2011-05-07,1200,Aqua,MODIS,74,6.2,302.6,23.7,D,0
-16.5907,29.1418,330.4,1.2,1.1,2011-05-07,1200,Aqua,MODIS,82,6.2,303.5,28.2,D,0
-17.2864,30.2163,317.9,1,1,2011-05-08,0817,Terra,MODIS,68,6.2,299.8,12.2,D,0
-20.2525,32.433,316.4,1.2,1.1,2011-05-08,0817,Terra,MODIS,69,6.2,301.6,11.2,D,0
-18.5596,29.9255,310.3,1,1,2011-05-08,0817,Terra,MODIS,47,6.2,299.8,4.7,D,0
-20.2503,32.4398,317.1,1.2,1.1,2011-05-08,0817,Terra,MODIS,66,6.2,301,10.5,D,0
-20.056,29.7123,320.5,1,1,2011-05-08,0818,Terra,MODIS,74,6.2,300.8,12.3,D,0
-20.0105,32.7657,315.1,2.8,1.6,2011-05-08,1103,Aqua,MODIS,67,6.2,292.1,50.9,D,0
-20.012,32.7702,312,2.8,1.6,2011-05-08,1103,Aqua,MODIS,60,6.2,292.2,43.3,D,0
-19.3759,27.1638,322.9,4.5,2,2011-05-08,1242,Aqua,MODIS,75,6.2,299.9,129,D,0
-19.3749,27.1679,328.9,4.5,2,2011-05-08,1242,Aqua,MODIS,81,6.2,299.9,191.3,D,0
-16.0874,29.6089,316.9,1.1,1,2011-05-08,2335,Aqua,MODIS,94,6.2,291.3,17.5,N,0
-20.0358,32.6454,316.5,1.2,1.1,2011-05-09,1146,Aqua,MODIS,70,6.2,294.7,16.6,D,0
-20.7847,31.8976,320.6,1.1,1,2011-05-09,1146,Aqua,MODIS,74,6.2,298.4,14.3,D,0
-20.7832,31.9077,315.3,1.1,1,2011-05-09,1146,Aqua,MODIS,65,6.2,298,8.9,D,0
-20.0395,32.6404,328.3,1.2,1.1,2011-05-09,1146,Aqua,MODIS,83,6.2,291.3,29.5,D,0
-18.1837,31.6686,311,1.1,1,2011-05-09,1147,Aqua,MODIS,44,6.2,290.3,8.5,D,0
-18.356,32.6565,308.5,1.2,1.1,2011-05-09,1147,Aqua,MODIS,58,6.2,293.3,8.6,D,0
-16.14,29.5728,316,1.5,1.2,2011-05-10,0804,Terra,MODIS,69,6.2,298.8,13.7,D,0
-16.1423,29.5868,319.6,1.5,1.2,2011-05-10,0804,Terra,MODIS,74,6.2,299.6,19.9,D,0
-18.4764,29.8199,309.1,1.3,1.1,2011-05-10,0805,Terra,MODIS,56,6.2,296.4,8,D,0
-17.7179,30.884,310.2,1.2,1.1,2011-05-10,0805,Terra,MODIS,61,6.2,298,8.6,D,0
-18.115,31.455,306.7,1.1,1,2011-05-10,0805,Terra,MODIS,54,6.2,295.1,5.8,D,0
-17.3632,30.2555,307.7,2.5,1.5,2011-05-11,0847,Terra,MODIS,55,6.2,294.4,17.9,D,0
-17.3694,30.2482,307.1,2.5,1.5,2011-05-11,0847,Terra,MODIS,50,6.2,294,16.3,D,0
-19.1911,28.6696,315.1,1.5,1.2,2011-05-11,1134,Aqua,MODIS,62,6.2,300.8,15.5,D,0
-19.1893,28.6642,318.2,1.5,1.2,2011-05-11,1134,Aqua,MODIS,69,6.2,301,20.8,D,0
-20.213,32.4536,333.8,1,1,2011-05-11,1134,Aqua,MODIS,86,6.2,303.2,27.8,D,0
-17.5596,30.282,312.6,1.1,1.1,2011-05-11,1135,Aqua,MODIS,35,6.2,301.5,5.4,D,0
-16.836,30.8318,312.3,1.1,1,2011-05-11,1135,Aqua,MODIS,50,6.2,299,6.1,D,0
-17.5501,30.2806,311.8,1.1,1.1,2011-05-11,1135,Aqua,MODIS,30,6.2,301.1,4.8,D,0
-18.3545,29.8767,320.8,1.2,1.1,2011-05-11,1135,Aqua,MODIS,68,6.2,305.7,13.1,D,0
-17.6913,31.3634,335,1,1,2011-05-11,1135,Aqua,MODIS,0,6.2,300.9,33.3,D,0
-16.6444,29.2534,313.3,1.3,1.1,2011-05-11,1135,Aqua,MODIS,53,6.2,299.1,9.1,D,0
-16.6428,29.2653,312.8,1.3,1.1,2011-05-11,1135,Aqua,MODIS,52,6.2,298.3,8.5,D,0
-17.9459,30.9764,311.3,1.1,1,2011-05-11,1135,Aqua,MODIS,46,6.2,300.5,3.7,D,0
-16.6535,29.2612,311.6,1.3,1.1,2011-05-11,1135,Aqua,MODIS,23,6.2,299.3,7.2,D,0
-18.6418,29.7812,313.5,1.3,1.1,2011-05-11,1135,Aqua,MODIS,53,6.2,301.1,9.8,D,0
-17.9347,31.1292,316.1,1.1,1,2011-05-11,1135,Aqua,MODIS,61,6.2,300.6,9.1,D,0
-16.8874,30.4322,310,2.1,1.4,2011-05-12,0752,Terra,MODIS,60,6.2,297.2,16.5,D,0
-16.2599,30.1702,320.4,2.3,1.5,2011-05-12,0752,Terra,MODIS,76,6.2,297.9,43.9,D,0
-16.2631,30.1766,326.8,2.3,1.5,2011-05-12,0752,Terra,MODIS,82,6.2,298,61.2,D,0
-16.2638,30.1914,322.5,2.2,1.5,2011-05-12,0752,Terra,MODIS,78,6.2,298.1,51.4,D,0
-18.681,26.1089,321.5,1.4,1.2,2011-05-12,1218,Aqua,MODIS,70,6.2,305.4,15.1,D,0
-16.2101,29.1561,320.3,2.6,1.5,2011-05-12,1218,Aqua,MODIS,72,6.2,302.4,43.1,D,0
-18.4855,25.9797,314.1,1.4,1.2,2011-05-12,1218,Aqua,MODIS,36,6.2,303.7,6.6,D,0
-16.2716,29.1734,314.4,2.6,1.5,2011-05-12,1218,Aqua,MODIS,60,6.2,300,28.7,D,0
-16.276,29.1493,312.3,2.6,1.5,2011-05-12,1218,Aqua,MODIS,52,6.2,299.3,21.6,D,0
-16.3616,29.2543,311.7,1.3,1.1,2011-05-13,0835,Terra,MODIS,59,6.2,300.2,7.2,D,0
-16.291,29.1815,312.2,1.2,1.1,2011-05-13,0835,Terra,MODIS,59,6.2,300.4,7.6,D,0
-16.1675,29.5601,338.4,1.3,1.1,2011-05-13,0835,Terra,MODIS,89,6.2,302.9,49.9,D,0
-16.2702,30.19,316.6,1.4,1.2,2011-05-13,0835,Terra,MODIS,66,6.2,302.6,13.5,D,0
-16.1589,29.4158,321.8,1.3,1.1,2011-05-13,0835,Terra,MODIS,75,6.2,303.2,17.4,D,0
-16.1691,29.572,337.1,1.3,1.1,2011-05-13,0835,Terra,MODIS,88,6.2,303.2,47,D,0
-16.1574,29.4044,319.2,1.3,1.1,2011-05-13,0835,Terra,MODIS,71,6.2,304.3,13.2,D,0
-16.0294,29.6662,325.4,1.3,1.1,2011-05-13,0835,Terra,MODIS,78,6.2,302.1,23.4,D,0
-16.159,29.574,325.6,1.3,1.1,2011-05-13,0835,Terra,MODIS,79,6.2,305,23.9,D,0
-16.1574,29.5618,316.5,1.3,1.1,2011-05-13,0835,Terra,MODIS,64,6.2,304.9,10.7,D,0
-16.2895,29.1701,324.6,1.2,1.1,2011-05-13,0835,Terra,MODIS,79,6.2,300.8,23.2,D,0
-16.247,29.1596,319.8,1.2,1.1,2011-05-13,0835,Terra,MODIS,40,6.2,302,15.6,D,0
-18.7851,29.0317,315.9,1.3,1.1,2011-05-13,0836,Terra,MODIS,68,6.2,299.3,14.3,D,0
-20.7117,32.0784,320.3,1.5,1.2,2011-05-13,1122,Aqua,MODIS,66,6.2,307.2,12.9,D,0
-20.71,32.0926,335.2,1.5,1.2,2011-05-13,1122,Aqua,MODIS,86,6.2,307.7,44.2,D,0
-18.0431,31.4693,321.9,1.5,1.2,2011-05-13,1122,Aqua,MODIS,75,6.2,299.6,27,D,0
-20.7073,32.0855,320.6,1.5,1.2,2011-05-13,1122,Aqua,MODIS,70,6.2,307.2,13.4,D,0
-20.7182,32.087,328.8,1.5,1.2,2011-05-13,1122,Aqua,MODIS,80,6.2,308,28.9,D,0
-17.9404,31.2013,323.5,1.6,1.2,2011-05-13,1122,Aqua,MODIS,76,6.2,299.2,30.6,D,0
-16.2423,29.1427,351.1,2.1,1.4,2011-05-13,1123,Aqua,MODIS,96,6.2,303.9,167.7,D,0
-16.4437,29.1969,318.2,2.1,1.4,2011-05-13,1123,Aqua,MODIS,67,6.2,301.5,28.8,D,0
-16.4413,29.2171,317.1,2.1,1.4,2011-05-13,1123,Aqua,MODIS,65,6.2,302.4,25.4,D,0
-16.3608,29.2431,317.3,2.1,1.4,2011-05-13,1123,Aqua,MODIS,41,6.2,303.7,23.6,D,0
-16.3734,29.2445,324.5,2.1,1.4,2011-05-13,1123,Aqua,MODIS,76,6.2,304,42.4,D,0
-16.4009,29.2277,322.5,2.1,1.4,2011-05-13,1123,Aqua,MODIS,74,6.2,303,37.3,D,0
-16.4033,29.2131,319.8,2.1,1.4,2011-05-13,1123,Aqua,MODIS,70,6.2,303.1,32.1,D,0
-16.4012,29.2327,317.3,2.1,1.4,2011-05-13,1123,Aqua,MODIS,65,6.2,302.5,25.2,D,0
-16.3042,29.1772,322.7,2.1,1.4,2011-05-13,1123,Aqua,MODIS,59,6.2,301.7,39.2,D,0
-16.3034,29.1702,325.6,2.1,1.4,2011-05-13,1123,Aqua,MODIS,78,6.2,301.6,49.4,D,0
-16.2907,29.1687,318.5,2.1,1.4,2011-05-13,1123,Aqua,MODIS,50,6.2,302.4,27.4,D,0
-16.2402,29.1613,323.2,2.1,1.4,2011-05-13,1123,Aqua,MODIS,68,6.2,303.3,38.7,D,0
-16.2402,29.1563,335.7,2.1,1.4,2011-05-13,1123,Aqua,MODIS,86,6.2,304,83.2,D,0
-16.2425,29.1375,333.4,2.1,1.4,2011-05-13,1123,Aqua,MODIS,85,6.2,302.6,73.5,D,0
-16.3308,31.4865,327.5,1.4,1.2,2011-05-13,1123,Aqua,MODIS,78,6.2,310.1,23.3,D,0
-17.7219,27.9125,321.5,1.2,1.1,2011-05-14,1205,Aqua,MODIS,29,6.2,298.2,13.6,D,0
-17.4022,31.0327,314,2,1.4,2011-05-14,1205,Aqua,MODIS,57,6.2,300.7,20.1,D,0
-17.9637,29.9921,312.1,1.6,1.3,2011-05-14,1205,Aqua,MODIS,44,6.2,300.4,10.6,D,0
-17.7415,27.9157,332.1,1.2,1.1,2011-05-14,1205,Aqua,MODIS,73,6.2,301.8,30.5,D,0
-17.7317,27.914,350.4,1.2,1.1,2011-05-14,1205,Aqua,MODIS,95,6.2,301.7,71.9,D,0
